CustomerID,Age,Gender,Country,SubscriptionType,TenureMonths,MonthlySpend,NumLoginsPerWeek,SupportTickets,FeatureUsageRate,HasDiscount,AutoRenew,LastLoginDaysAgo,Churn
355,61,Female,Canada,Basic,9,28.51,8,2,0.93,Yes,No,14,Yes
356,34,Female,UK,Standard,1,52.52,17,1,0.23,Yes,Yes,3,No
357,21,Female,Australia,Basic,2,35.9,5,0,0.95,No,Yes,1,No
358,31,Male,Australia,Standard,2,62.05,16,2,0.88,Yes,Yes,1,No
359,24,Male,Australia,Premium,6,139.12,9,0,0.53,No,Yes,1,No
360,32,Male,Germany,Standard,8,89.46,10,1,0.35,No,Yes,6,No
361,47,Male,Australia,Basic,1,35.91,5,0,0.37,Yes,No,6,No
362,33,Male,UK,Standard,11,71.08,14,0,0.99,No,Yes,57,No
363,57,Female,Canada,Standard,13,62.75,11,3,0.18,No,Yes,0,No
364,19,Male,Canada,Standard,14,58.4,11,0,0.85,No,No,15,No
365,36,Female,UK,Premium,2,123.78,21,3,0.67,No,Yes,10,No
366,18,Female,Australia,Basic,1,18.64,10,1,0.68,No,Yes,2,Yes
367,48,Other,UK,Enterprise,43,293.75,31,0,0.64,No,Yes,44,Yes
368,21,Female,UK,Premium,28,112.47,21,2,0.75,No,Yes,24,No
369,44,Female,USA,Basic,2,16.81,6,1,0.8,No,Yes,3,No
370,42,Male,Canada,Basic,12,25.06,9,2,0.78,No,Yes,5,No
371,39,Male,India,Basic,25,38.7,5,1,0.61,No,Yes,3,No
372,60,Female,Australia,Basic,2,23.43,9,1,0.19,No,No,5,No
373,27,Male,Australia,Basic,5,18.08,7,1,0.45,No,Yes,3,No
374,50,Female,USA,Standard,8,64.03,10,2,0.69,No,Yes,4,No
375,61,Male,Germany,Basic,14,24.16,6,1,0.45,No,Yes,10,No
376,47,Female,India,Basic,4,18.79,9,0,0.13,No,No,6,No
377,47,Female,India,Premium,38,129.34,12,1,0.34,No,Yes,10,No
378,33,Male,India,Basic,1,30.71,10,3,0.71,No,Yes,0,Yes
379,26,Other,Canada,Premium,3,172.91,25,0,0.74,No,Yes,20,No
380,34,Male,Germany,Basic,8,19.36,0,3,0.31,No,No,39,No
381,52,Male,USA,Basic,4,31.27,9,0,0.49,No,Yes,84,No
382,64,Female,Germany,Standard,32,85.76,19,2,0.68,No,No,3,No
383,32,Female,Australia,Standard,40,79.62,14,1,0.53,No,Yes,7,No
384,45,Female,USA,Premium,33,148.54,12,2,0.6,No,Yes,54,No
385,37,Female,Canada,Standard,2,53.45,17,3,0.55,Yes,Yes,3,Yes
386,50,Male,Australia,Premium,14,113.92,23,2,0.36,No,Yes,11,No
387,50,Male,Germany,Basic,4,28.75,7,2,0.25,No,Yes,24,No
388,53,Male,India,Basic,9,31.59,7,2,0.27,No,Yes,0,No
389,30,Male,Germany,Premium,43,168.12,15,2,0.4,Yes,Yes,1,Yes
390,21,Other,Australia,Premium,4,177.98,16,3,0.8,No,No,3,No
391,40,Female,Canada,Enterprise,60,209.74,25,2,0.78,No,Yes,9,Yes
392,25,Male,Canada,Basic,3,30.96,8,3,0.68,Yes,Yes,0,Yes
393,30,Female,Canada,Basic,4,31.32,16,2,0.42,No,Yes,8,No
394,41,Female,USA,Premium,7,129.17,25,2,0.64,No,Yes,2,No
395,57,Male,Germany,Basic,18,29.07,9,1,0.07,Yes,No,28,No
396,63,Male,India,Premium,34,157.09,15,1,0.56,No,Yes,9,No
397,47,Male,India,Premium,5,134.57,24,0,0.78,No,No,1,No
398,47,Female,UK,Basic,33,26.31,8,0,0.34,No,Yes,9,No
399,42,Male,Canada,Premium,3,125.58,21,1,0.92,No,Yes,9,No
400,50,Female,Australia,Premium,48,170.5,17,1,0.68,No,Yes,5,No
401,26,Male,India,Basic,4,22.79,8,3,0.18,No,Yes,6,No
402,43,Male,Canada,Premium,36,135.41,15,0,0.66,No,Yes,52,No
403,41,Male,India,Standard,10,67.73,11,2,0.82,No,No,4,No
404,50,Female,Germany,Premium,11,129.39,25,0,0.32,No,Yes,16,No
405,56,Female,UK,Basic,7,28.11,5,1,0.22,Yes,Yes,16,Yes
406,42,Female,Canada,Premium,26,121.56,24,1,0.55,Yes,No,8,No
407,62,Male,USA,Basic,3,29.43,8,2,0.44,Yes,Yes,40,No
408,32,Male,USA,Basic,10,15.73,9,1,0.48,Yes,Yes,22,No
409,58,Male,India,Premium,23,128.75,36,0,0.89,Yes,Yes,0,Yes
410,58,Male,Germany,Basic,1,19.83,10,4,0.63,Yes,Yes,9,No
411,23,Female,Australia,Basic,30,16.32,4,1,0.92,No,No,1,No
412,37,Male,Canada,Enterprise,1,271.72,2,1,0.69,No,Yes,5,No
413,61,Male,UK,Enterprise,27,274.48,8,3,0.29,No,Yes,4,No
414,33,Male,Germany,Standard,2,57.6,14,2,0.21,Yes,No,21,Yes
415,38,Male,India,Standard,9,75.81,9,0,0.65,No,Yes,4,Yes
416,32,Female,Germany,Basic,10,35.61,4,1,0.84,Yes,Yes,74,No
417,56,Female,UK,Basic,5,39.5,7,2,0.32,No,Yes,2,No
418,59,Female,Germany,Basic,9,32.74,6,2,0.56,No,No,7,No
419,21,Female,Canada,Standard,1,72.77,11,3,0.69,Yes,No,10,No
420,41,Male,India,Premium,60,177.47,18,1,0.19,Yes,Yes,8,Yes
421,20,Female,UK,Premium,18,153.89,22,1,0.29,No,No,1,Yes
422,18,Male,India,Premium,1,137.26,17,1,0.74,Yes,Yes,3,No
423,47,Female,Australia,Basic,2,29.55,0,0,0.85,No,No,11,Yes
424,30,Female,Canada,Standard,7,56.57,5,0,0.65,Yes,No,24,No
425,35,Female,UK,Basic,7,23.46,9,1,0.9,No,No,17,No
426,57,Male,Australia,Standard,43,86.49,18,1,0.61,No,Yes,11,Yes
427,28,Other,Australia,Basic,2,28.25,8,2,0.44,No,Yes,56,No
428,59,Female,Australia,Premium,1,119.73,23,0,0.76,Yes,No,21,Yes
429,46,Female,UK,Basic,6,33.57,11,1,0.27,No,Yes,30,No
430,21,Male,India,Basic,3,29.12,16,1,0.92,No,Yes,0,Yes
431,42,Male,Germany,Basic,1,32.34,14,0,0.64,No,Yes,3,No
432,53,Male,Germany,Premium,60,122.23,14,2,0.32,No,No,19,No
433,53,Male,Australia,Standard,11,84.28,10,2,0.5,No,Yes,4,No
434,61,Female,USA,Basic,11,37.06,0,2,0.1,No,Yes,6,No
435,57,Female,USA,Basic,2,22.86,6,2,0.49,No,Yes,13,No
436,45,Male,UK,Standard,11,87.63,17,2,0.2,No,Yes,11,No
437,62,Female,India,Basic,1,24.9,11,0,0.7,No,No,3,No
438,25,Male,UK,Premium,5,133.98,15,4,0.61,No,Yes,31,No
439,38,Male,India,Standard,7,70.2,14,1,0.87,No,Yes,14,No
440,52,Female,Canada,Basic,44,26.63,8,1,0.48,No,Yes,17,No
441,61,Female,USA,Basic,1,18.92,6,1,0.14,No,Yes,26,No
442,35,Female,UK,Enterprise,60,276.68,8,1,0.79,Yes,Yes,1,No
443,64,Male,Canada,Basic,3,38.53,14,2,0.44,No,Yes,9,Yes
444,42,Male,Germany,Basic,21,27.88,10,1,0.44,No,Yes,1,No
445,63,Male,USA,Premium,35,109.18,28,1,0.39,No,No,1,Yes
446,58,Male,India,Premium,3,142.36,30,0,0.65,Yes,Yes,19,No
447,22,Male,Australia,Enterprise,11,253.92,22,1,0.83,No,Yes,23,No
448,64,Female,Germany,Premium,60,138.74,15,2,0.7,Yes,No,0,No
449,25,Male,Germany,Basic,1,39.92,12,0,0.71,No,No,27,Yes
450,40,Male,Canada,Basic,5,23.01,8,0,0.67,No,Yes,4,No
451,20,Female,UK,Premium,56,132.46,20,1,0.26,No,Yes,15,No
452,61,Female,Australia,Standard,1,63.89,7,0,0.12,No,No,17,No
453,54,Female,UK,Basic,3,21.7,9,3,0.53,No,No,17,No
454,48,Female,Canada,Premium,40,104.43,18,2,0.61,No,Yes,12,No
455,46,Male,Germany,Basic,7,35.6,10,2,0.45,No,No,1,No
456,58,Male,USA,Standard,16,88.76,19,1,0.75,No,Yes,1,Yes
457,37,Female,Germany,Basic,12,17.93,8,3,0.95,No,Yes,2,No
458,20,Female,Canada,Standard,12,55.07,18,0,0.34,No,Yes,38,No
459,40,Female,Germany,Basic,8,15.25,17,5,0.35,Yes,No,3,Yes
460,57,Male,Australia,Basic,2,27.28,6,0,0.28,No,No,2,No
461,38,Male,Germany,Basic,30,32.87,3,0,0.6,No,Yes,66,No
462,30,Female,Germany,Standard,14,61.96,4,1,0.29,Yes,No,0,No
463,25,Male,Germany,Standard,8,51.03,12,1,0.81,Yes,No,22,No
464,22,Female,USA,Standard,4,81.22,9,1,0.2,No,No,27,Yes
465,42,Female,India,Enterprise,8,201.0,21,1,0.46,No,Yes,16,No
466,56,Female,India,Basic,1,35.19,4,0,0.34,Yes,Yes,55,No
467,54,Male,UK,Basic,14,34.57,6,2,0.82,No,Yes,6,No
468,58,Male,India,Premium,44,163.93,18,1,0.72,No,Yes,1,No
469,22,Male,India,Basic,7,33.18,10,3,0.72,No,Yes,4,No
470,25,Female,India,Enterprise,60,215.57,18,0,0.5,No,Yes,1,No
471,61,Female,Germany,Basic,2,19.67,10,1,0.38,Yes,No,10,Yes
472,21,Male,Germany,Enterprise,2,299.86,17,0,0.32,No,Yes,50,No
473,58,Male,Australia,Basic,1,36.04,6,1,0.22,Yes,Yes,10,No
474,39,Male,USA,Premium,19,172.13,24,0,0.79,No,Yes,5,No
475,31,Other,Germany,Standard,41,85.53,17,2,0.46,No,Yes,35,Yes
476,36,Female,Germany,Enterprise,22,260.7,12,2,0.54,No,Yes,14,No
477,30,Male,India,Basic,2,17.15,7,0,0.44,Yes,Yes,39,No
478,52,Female,USA,Standard,13,70.11,5,2,0.58,No,Yes,50,No
479,21,Female,USA,Enterprise,5,252.18,6,3,0.49,No,Yes,41,No
480,50,Female,India,Standard,14,50.34,10,1,0.75,No,No,17,No
481,39,Female,India,Standard,22,52.12,9,1,0.29,No,Yes,10,Yes
482,18,Female,USA,Standard,22,88.21,21,2,0.52,No,No,5,No
483,28,Male,Canada,Standard,4,73.08,9,0,0.78,No,No,42,No
484,33,Female,India,Standard,2,64.25,11,2,0.83,Yes,Yes,11,No
485,21,Female,India,Standard,19,66.81,3,2,0.61,No,Yes,80,No
486,46,Male,USA,Premium,19,100.47,24,2,0.69,No,No,37,No
487,56,Male,Canada,Basic,1,21.77,9,3,0.23,No,Yes,7,No
488,61,Male,Australia,Basic,4,29.22,8,0,0.3,No,Yes,31,No
489,55,Male,Canada,Enterprise,60,241.03,24,0,0.89,No,Yes,11,Yes
490,41,Male,UK,Premium,15,103.93,14,2,0.3,Yes,No,20,Yes
491,26,Female,Canada,Standard,3,62.07,12,2,0.12,No,Yes,9,Yes
492,25,Male,India,Standard,7,84.18,21,2,0.28,No,Yes,68,Yes
493,31,Male,Germany,Basic,13,21.3,5,1,0.34,Yes,Yes,7,No
494,32,Female,USA,Basic,25,29.54,6,2,0.56,No,Yes,1,Yes
495,39,Female,Australia,Standard,12,82.28,5,0,0.76,No,Yes,29,Yes
496,54,Male,India,Basic,7,17.92,12,0,0.87,Yes,No,21,No
497,32,Male,Australia,Standard,2,62.33,17,1,0.83,No,No,2,No
498,23,Female,USA,Basic,20,34.1,8,1,0.48,No,Yes,10,Yes
499,18,Female,Australia,Enterprise,10,237.13,15,1,0.87,No,Yes,17,No
500,37,Male,Canada,Enterprise,25,272.55,27,2,0.04,Yes,Yes,7,No
501,58,Female,USA,Standard,1,71.63,11,3,0.21,No,Yes,35,No
502,53,Female,India,Standard,27,56.87,1,2,0.34,No,Yes,43,No
503,19,Female,Germany,Basic,16,32.49,10,4,0.9,No,Yes,30,No
504,23,Male,India,Premium,12,111.07,29,1,0.89,Yes,Yes,11,No
505,19,Male,UK,Standard,17,63.52,25,0,0.76,No,Yes,9,Yes
506,20,Male,USA,Basic,23,29.68,9,2,0.51,No,No,13,Yes
507,24,Male,India,Premium,2,163.53,27,1,0.16,No,No,10,No
508,37,Male,Canada,Premium,16,171.58,16,3,0.9,No,Yes,1,No
509,58,Male,Canada,Premium,7,171.7,23,0,0.58,Yes,Yes,23,No
510,58,Female,Australia,Standard,18,84.36,13,1,0.74,No,No,42,No
511,22,Male,India,Standard,1,57.13,11,1,0.32,Yes,Yes,10,No
512,42,Male,Australia,Basic,2,25.45,11,2,0.95,No,No,0,Yes
513,55,Female,UK,Premium,6,123.69,13,2,0.64,No,Yes,5,No
514,35,Male,USA,Premium,20,135.35,15,3,0.9,No,Yes,1,No
515,18,Female,UK,Basic,4,33.92,9,1,0.3,No,Yes,58,No
516,42,Female,Germany,Basic,4,33.61,9,1,0.6,No,No,2,No
517,34,Female,Australia,Basic,1,35.19,6,0,0.43,Yes,Yes,1,No
518,63,Female,India,Premium,6,105.06,12,1,0.24,No,No,11,Yes
519,32,Male,Australia,Enterprise,5,225.32,24,2,0.21,No,Yes,1,No
520,22,Female,UK,Basic,8,28.19,11,0,0.74,No,Yes,15,Yes
521,34,Male,Germany,Standard,17,62.37,16,0,0.65,Yes,Yes,30,No
522,38,Female,UK,Basic,11,15.4,6,0,0.75,No,Yes,4,Yes
523,40,Male,Germany,Enterprise,16,207.27,26,0,0.96,Yes,Yes,39,No
524,60,Female,Canada,Premium,37,117.42,5,3,0.6,No,Yes,15,Yes
525,27,Female,Canada,Premium,27,159.27,19,3,0.94,No,No,2,Yes
526,34,Female,India,Standard,17,64.22,20,3,0.16,No,Yes,15,No
527,18,Female,UK,Basic,16,33.63,10,0,0.49,No,Yes,1,No
528,54,Male,Canada,Basic,4,22.57,1,0,0.28,No,No,6,No
529,24,Male,Australia,Basic,6,37.58,16,3,0.95,Yes,Yes,0,No
530,29,Female,USA,Premium,2,118.57,21,1,0.66,Yes,Yes,8,No
531,57,Male,Australia,Premium,29,133.21,19,0,0.59,No,Yes,26,No
532,18,Male,Canada,Enterprise,3,243.78,24,2,0.57,No,Yes,17,No
533,37,Female,Canada,Enterprise,9,207.55,29,3,0.83,Yes,Yes,3,No
534,61,Female,UK,Standard,28,67.11,10,0,0.38,Yes,No,3,No
535,48,Male,Germany,Premium,21,107.18,16,3,0.51,Yes,No,18,Yes
536,21,Female,USA,Premium,60,164.58,14,5,0.72,No,No,16,Yes
537,43,Male,USA,Premium,14,145.05,12,3,0.57,Yes,Yes,2,No
538,29,Male,Germany,Basic,28,15.1,6,0,0.63,No,No,16,No
539,39,Male,UK,Standard,4,84.47,14,2,0.52,No,Yes,22,No
540,18,Female,Canada,Basic,6,39.86,4,2,0.77,Yes,Yes,21,No
541,18,Female,Germany,Enterprise,40,255.79,9,0,0.69,No,Yes,7,No
542,20,Male,USA,Standard,5,53.46,10,0,0.55,No,Yes,25,Yes
543,29,Female,USA,Basic,1,29.31,12,0,0.58,No,No,7,No
544,38,Male,Canada,Standard,60,61.47,13,0,0.64,No,Yes,15,No
545,30,Male,Canada,Standard,5,61.41,12,1,0.86,No,Yes,21,Yes
546,30,Female,India,Basic,15,37.64,6,1,0.59,No,Yes,21,No
547,58,Male,Australia,Basic,36,23.21,9,2,0.63,Yes,No,6,No
548,35,Male,Germany,Standard,1,84.8,12,0,0.46,No,No,12,Yes
549,50,Female,Canada,Standard,16,61.49,12,1,0.7,No,Yes,14,Yes
550,23,Female,India,Premium,32,136.27,10,1,0.74,No,Yes,4,No
551,42,Female,UK,Standard,60,69.28,13,1,0.38,No,No,0,No
552,40,Male,USA,Premium,16,125.27,15,1,0.53,No,No,1,Yes
553,41,Male,Germany,Standard,20,72.02,16,1,0.32,No,Yes,0,Yes
554,54,Female,Australia,Standard,27,62.14,15,0,0.15,No,Yes,5,Yes
555,43,Male,UK,Premium,12,122.85,15,1,0.36,Yes,No,5,No
556,21,Female,Germany,Basic,32,22.82,0,1,0.84,No,Yes,30,No
557,55,Female,Germany,Basic,1,17.76,5,2,0.77,No,No,2,No
558,52,Female,Canada,Basic,2,26.61,8,2,0.29,No,Yes,3,No
559,28,Male,India,Premium,13,134.11,21,2,0.69,No,Yes,14,No
560,53,Female,Germany,Standard,6,62.66,18,4,0.61,No,Yes,9,No
561,42,Female,Australia,Standard,23,55.24,13,2,0.11,No,Yes,74,No
562,37,Female,UK,Basic,2,38.31,13,0,0.81,Yes,No,21,No
563,18,Female,Australia,Basic,19,28.01,7,0,0.35,No,No,4,No
564,47,Male,Germany,Basic,36,39.14,15,2,0.72,No,No,19,Yes
565,21,Male,Australia,Basic,2,20.34,5,1,0.33,Yes,Yes,3,Yes
566,40,Female,Australia,Standard,18,66.2,16,0,0.37,No,Yes,17,No
567,52,Male,India,Basic,26,37.96,8,4,0.8,No,Yes,0,No
568,59,Male,USA,Basic,23,18.91,4,5,0.49,No,No,3,No
569,39,Male,Germany,Premium,10,177.44,11,1,0.88,Yes,Yes,1,No
570,48,Male,UK,Basic,24,19.17,9,0,0.33,Yes,Yes,8,No
571,18,Female,USA,Standard,2,67.95,12,0,0.4,No,Yes,12,Yes
572,21,Other,Australia,Premium,21,105.74,10,1,0.6,No,Yes,4,No
573,36,Male,USA,Basic,2,21.88,12,1,0.82,No,Yes,57,No
574,47,Female,Canada,Standard,38,75.36,6,0,0.53,No,Yes,7,No
575,18,Female,Canada,Premium,1,124.27,18,2,0.72,No,Yes,12,No
576,36,Female,Germany,Premium,11,114.37,13,3,0.32,Yes,Yes,9,No
577,38,Male,UK,Basic,8,17.07,8,1,0.9,No,Yes,29,Yes
578,39,Female,Canada,Premium,23,127.22,21,2,0.54,Yes,Yes,6,No
579,19,Female,Australia,Standard,30,57.64,7,2,0.54,No,No,42,No
580,23,Male,India,Basic,14,21.64,6,2,0.57,No,Yes,24,Yes
581,38,Female,India,Standard,23,68.62,10,2,0.75,No,No,1,No
582,50,Female,Australia,Enterprise,60,293.17,13,4,0.5,No,Yes,32,Yes
583,36,Female,USA,Standard,3,70.4,9,4,0.17,No,Yes,3,No
584,44,Female,Australia,Basic,6,37.52,6,1,0.5,No,Yes,0,No
585,54,Other,USA,Standard,42,85.85,13,3,0.96,No,Yes,3,No
586,46,Male,USA,Basic,16,15.09,0,1,0.63,Yes,Yes,1,No
587,45,Female,India,Basic,3,19.99,2,3,0.32,No,No,14,No
588,51,Male,Canada,Basic,1,31.08,6,1,0.24,Yes,Yes,8,No
589,18,Male,Australia,Basic,3,27.08,9,1,0.84,Yes,Yes,9,No
590,42,Female,Canada,Basic,5,39.45,9,0,0.7,No,No,14,No
591,38,Male,Germany,Basic,2,19.32,5,2,0.47,Yes,Yes,10,No
592,51,Male,UK,Standard,7,86.43,9,1,0.28,No,Yes,71,No
593,43,Male,India,Basic,9,16.21,10,0,0.44,No,Yes,14,No
594,53,Male,USA,Basic,2,29.15,7,2,0.86,Yes,No,13,No
595,52,Male,UK,Premium,22,151.93,17,0,0.52,No,Yes,8,No
596,40,Female,USA,Standard,19,75.53,11,1,0.53,No,Yes,8,No
597,34,Male,UK,Standard,6,55.15,13,2,0.48,No,No,68,No
598,64,Female,UK,Basic,29,26.88,4,1,0.5,Yes,Yes,0,No
599,59,Female,Canada,Basic,3,22.75,7,0,0.48,No,Yes,2,No
600,29,Male,Germany,Basic,16,36.68,14,0,0.45,No,No,6,No
601,61,Female,Germany,Basic,11,34.08,8,2,0.64,No,Yes,35,Yes
602,37,Female,USA,Basic,1,20.72,5,1,0.61,Yes,Yes,41,Yes
603,56,Male,India,Basic,21,15.18,0,0,0.8,No,Yes,0,No
604,44,Other,Germany,Basic,17,24.0,2,2,0.58,No,Yes,2,Yes
605,59,Female,India,Basic,7,38.9,12,2,0.26,Yes,Yes,32,Yes
606,54,Male,USA,Standard,12,65.99,19,1,0.43,No,No,4,No
607,37,Female,India,Basic,30,18.16,2,4,0.59,Yes,Yes,7,No
608,28,Female,UK,Basic,18,24.05,11,3,0.74,No,Yes,0,No
609,45,Female,UK,Standard,17,74.07,6,1,0.92,No,No,10,No
610,19,Female,USA,Standard,1,66.53,13,2,0.37,No,No,30,No
611,41,Male,India,Basic,7,35.7,14,3,0.67,No,Yes,6,No
612,33,Other,India,Premium,35,103.11,15,2,0.65,No,Yes,31,No
613,29,Female,USA,Standard,3,83.4,17,1,0.27,No,Yes,6,No
614,33,Female,Germany,Basic,18,22.58,8,0,0.84,Yes,No,16,No
615,53,Male,Canada,Premium,13,102.49,10,4,0.2,Yes,Yes,5,No
616,19,Female,Germany,Premium,60,119.26,17,1,0.79,No,Yes,10,No
617,42,Female,Australia,Basic,2,37.79,15,4,0.74,No,Yes,26,No
618,46,Female,Canada,Basic,4,30.54,11,2,0.62,No,Yes,28,No
619,45,Female,India,Premium,1,161.34,20,0,0.72,No,Yes,1,No
620,27,Female,Canada,Standard,6,65.07,11,2,0.31,No,Yes,39,Yes
621,62,Male,Canada,Basic,7,35.15,5,3,0.48,No,Yes,11,Yes
622,40,Female,India,Basic,3,19.79,4,1,0.52,No,No,3,Yes
623,49,Male,UK,Basic,7,16.96,6,4,0.92,Yes,No,26,No
624,48,Male,Canada,Standard,7,79.91,16,0,0.4,No,No,15,No
625,36,Male,USA,Standard,12,69.73,16,0,0.72,Yes,Yes,10,No
626,32,Female,Germany,Basic,1,39.61,13,3,0.65,Yes,No,25,Yes
627,50,Female,India,Standard,7,61.37,16,2,0.62,No,Yes,3,Yes
628,34,Male,India,Standard,14,73.47,9,2,0.73,No,Yes,13,No
629,53,Male,Canada,Basic,5,26.22,5,1,0.23,Yes,Yes,48,Yes
630,37,Other,UK,Basic,7,31.59,10,1,0.54,No,Yes,15,No
631,26,Female,UK,Standard,24,56.02,22,2,0.74,No,Yes,13,No
632,55,Female,Germany,Premium,60,130.64,10,1,0.74,No,No,0,No
633,20,Female,Germany,Standard,20,71.09,19,0,0.87,Yes,Yes,3,Yes
634,19,Female,UK,Standard,42,69.35,13,1,0.39,No,No,14,No
635,35,Female,Australia,Basic,6,21.17,8,1,0.83,No,Yes,18,No
636,40,Male,UK,Basic,22,37.77,6,5,0.84,No,No,34,No
637,36,Male,UK,Standard,45,81.14,24,1,0.6,No,Yes,30,No
638,24,Male,Canada,Basic,1,30.02,8,1,0.2,No,Yes,6,No
639,52,Male,USA,Basic,1,19.57,3,4,0.82,No,Yes,17,No
640,37,Female,Germany,Basic,4,25.81,7,4,0.64,No,Yes,9,No
641,37,Female,Australia,Basic,9,19.57,8,4,0.24,No,No,9,Yes
642,36,Female,Australia,Basic,8,30.94,4,5,0.55,No,Yes,43,Yes
643,58,Other,India,Basic,8,34.13,4,4,0.29,No,Yes,19,No
644,33,Female,UK,Basic,5,27.1,12,2,0.43,Yes,Yes,51,No
645,55,Female,UK,Basic,10,17.14,1,2,0.64,No,Yes,22,No
646,38,Male,USA,Premium,2,173.86,23,0,0.18,No,Yes,19,No
647,46,Female,UK,Standard,18,73.7,12,1,0.45,No,No,8,Yes
648,61,Male,Germany,Standard,28,51.75,9,2,0.08,No,No,1,No
649,55,Female,Australia,Premium,6,105.36,9,1,0.64,Yes,No,14,Yes
650,62,Male,UK,Standard,1,59.79,17,2,0.76,No,No,9,Yes
651,41,Female,USA,Basic,21,37.96,14,0,0.55,No,Yes,13,Yes
652,54,Female,Canada,Standard,8,57.65,10,2,0.69,No,Yes,4,Yes
653,46,Male,Germany,Standard,11,72.88,14,0,0.57,Yes,Yes,3,No
654,48,Female,Canada,Standard,38,54.9,11,2,0.38,No,No,4,Yes
655,62,Male,India,Basic,7,27.05,7,2,0.87,Yes,Yes,16,Yes
656,56,Male,USA,Basic,1,21.95,11,1,0.41,Yes,Yes,45,Yes
657,29,Female,India,Basic,3,26.52,7,0,0.95,No,Yes,72,No
658,47,Male,India,Basic,11,19.05,8,1,0.71,Yes,Yes,24,No
659,21,Female,Australia,Standard,10,75.05,17,0,0.89,No,No,47,No
660,47,Male,India,Standard,17,55.05,15,1,0.43,No,No,5,No
661,22,Female,India,Basic,29,21.62,9,2,0.31,Yes,Yes,0,No
662,33,Female,USA,Enterprise,60,272.0,18,2,0.07,No,Yes,3,Yes
663,44,Male,Canada,Standard,22,74.71,12,1,0.89,No,Yes,15,Yes
664,21,Male,UK,Basic,14,17.6,2,2,0.32,No,No,34,No
665,25,Female,India,Basic,32,35.57,6,1,0.17,No,Yes,36,No
666,25,Male,Australia,Basic,7,26.55,10,1,0.14,No,Yes,26,No
667,34,Male,UK,Basic,3,25.27,14,1,0.53,No,Yes,21,No
668,63,Female,Australia,Basic,9,32.48,10,1,0.86,No,Yes,5,No
669,61,Male,UK,Basic,12,21.04,1,0,0.8,No,Yes,1,No
670,20,Female,India,Basic,6,37.17,6,1,0.5,No,No,11,No
671,44,Female,Germany,Basic,4,26.9,6,1,0.92,No,Yes,6,No
672,51,Male,UK,Premium,60,161.64,19,0,0.69,No,Yes,2,No
673,62,Male,Germany,Basic,2,25.24,1,3,0.45,Yes,No,9,No
674,38,Male,Canada,Standard,24,80.85,14,2,0.41,No,Yes,11,No
675,60,Female,UK,Basic,2,24.5,8,2,0.63,No,Yes,22,No
676,41,Male,USA,Enterprise,25,260.51,27,2,0.81,No,Yes,24,Yes
677,61,Male,Australia,Basic,8,19.41,13,1,0.63,No,Yes,9,No
678,58,Male,Canada,Basic,16,28.54,0,1,0.2,No,Yes,38,No
679,46,Male,Canada,Enterprise,5,213.55,20,1,0.7,No,Yes,23,Yes
680,56,Female,Germany,Premium,17,109.01,21,1,0.68,No,Yes,8,Yes
681,23,Male,India,Premium,60,132.53,14,1,0.53,No,No,6,No
682,31,Male,Australia,Basic,4,34.87,5,2,0.75,No,Yes,5,No
683,31,Male,USA,Basic,6,27.73,5,1,0.68,No,No,9,No
684,54,Male,USA,Standard,2,74.47,10,1,0.62,No,Yes,6,Yes
685,41,Male,Germany,Premium,20,172.98,19,1,0.91,Yes,Yes,9,No
686,30,Male,Germany,Standard,46,59.79,14,0,0.61,Yes,Yes,12,Yes
687,18,Male,Canada,Standard,2,88.88,17,1,0.44,No,Yes,2,Yes
688,29,Female,Germany,Basic,19,17.75,6,3,0.62,No,Yes,23,Yes
689,59,Male,India,Premium,60,135.39,17,1,0.01,No,No,1,No
690,41,Female,Canada,Basic,1,28.6,7,1,0.48,No,Yes,7,No
691,54,Male,Canada,Basic,4,36.72,17,0,0.46,No,Yes,2,No
692,37,Female,Canada,Basic,10,25.85,5,0,0.77,No,No,5,Yes
693,23,Male,USA,Standard,27,51.88,4,0,0.9,No,No,9,Yes
694,29,Female,Australia,Basic,11,36.57,9,0,0.74,Yes,No,20,No
695,38,Female,Australia,Basic,1,37.86,9,1,0.88,No,Yes,14,No
696,20,Male,USA,Standard,4,86.16,15,2,0.45,No,Yes,6,No
697,44,Male,Canada,Basic,3,16.1,5,2,0.44,No,Yes,13,Yes
698,63,Female,India,Standard,20,67.78,14,3,0.18,No,No,5,No
699,53,Female,UK,Basic,2,15.01,10,2,0.63,Yes,Yes,27,No
700,34,Male,Canada,Standard,26,53.17,8,2,0.34,Yes,No,9,No
701,63,Male,Germany,Standard,3,64.2,12,0,0.63,No,Yes,18,Yes
702,32,Male,Australia,Basic,3,39.1,0,2,0.23,No,Yes,5,No
703,56,Male,UK,Basic,10,36.88,7,3,0.77,Yes,Yes,16,Yes
704,21,Male,USA,Basic,3,17.36,6,2,0.53,No,Yes,39,Yes
705,34,Male,USA,Basic,14,16.34,13,0,0.36,Yes,Yes,1,No
706,55,Male,UK,Enterprise,5,262.25,37,3,0.43,No,No,13,No
707,28,Male,Australia,Basic,2,22.09,20,0,0.75,No,Yes,10,No
708,29,Female,Australia,Premium,60,167.4,19,4,0.5,No,Yes,11,Yes
709,64,Female,Germany,Basic,12,39.46,3,0,0.45,No,Yes,3,No
710,49,Male,USA,Standard,2,69.5,13,1,0.56,No,No,0,No
711,44,Female,USA,Premium,10,134.43,12,0,0.6,Yes,Yes,1,No
